NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
200006610292;2020;3;F;1;5;1;1;2;1;;0;;;;;;;;2208809;Regeneração;22;PI;1;1;1;1;600.0;570.0;579.0;589.0;457.9;475.4;467.4;401.3;DECECDCADEBCBEAEBCECCDEDDCBEDDEEBCACECEAEBCEE;BADBEDCDEDDBAECDBABAEABDABCACDEEDCDCCBCADBEDE;ACABB99999DBECDACACADABAECCEEBECAEDDDEBBAAEEECCABA;DDAAEBCDABADEDDEDEDECABDCBDBBDCBEBAABDDDEADBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;40.0;40.0;120.0;40.0;360.0;B;D;A;A;4.0;B;B;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200004090239;2020;7;F;1;5;1;1;0;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;F;B;5.0;B;A;B;B;B;A;B;B;A;A;B;A;A;B;A;A;B;A;A;A
200005668721;2020;5;M;0;5;1;1;2;1;;0;;;;;;;;1721208;Tocantinópolis;17;TO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;E;D;D;7.0;G;A;B;D;B;A;B;A;A;A;A;A;A;B;A;A;B;A;B;A
200004464467;2020;11;M;2;5;1;1;8;1;;0;;;;;;;;1303700;Santo Antônio do Içá;13;AM;1;1;1;1;679.0;648.0;658.0;670.0;338.2;418.9;417.0;427.7;BCCDC*BDCCAADABCAEACDEDBBBABCAACDBCEABCDCBDBD;DBCABECAAABDBDEABCBCADEEDDCBABBBBBCADEECABDCE;99999AAAADDADBBADBDECAABADDDCEEEDAAAEEDEADCABEBAEA;ECBE*BCADAEBACACDABCDABDCABCBBDAAACDEDBABDDEE;1;AAADECDBEADCCDACXEDCABEEACCDBCECACEABDEBECDBE;DDBDBCEECBAABCDEABCEEAEDCDCBAEDEDCACAABEAEECD;EEEABDDAEDECDCCADDCADEAEEDBDBCCBCEDABDAEAAAEBEBEBA;CDAECAAEBBBCDADEBCECDBEADAADCEAEBDBDBAECBEDBA;3.0;0.0;0.0;0.0;0.0;0.0;0.0;E;A;A;A;5.0;A;A;B;D;A;A;A;B;A;A;A;A;A;B;A;A;A;A;A;A
200001526309;2020;14;F;1;5;1;1;14;1;;0;;;;;;;;1504802;Monte Alegre;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;3.0;D;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
200006337579;2020;9;F;1;5;1;1;4;1;;0;;;;;;;;1304062;Tabatinga;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;A;A;5.0;A;A;B;D;A;A;B;A;A;A;A;A;A;A;A;A;B;A;B;A
200002965428;2020;6;M;1;5;1;1;6;1;;0;;;;;;;;1506807;Santarém;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;G;D;D;5.0;H;A;C;E;B;A;B;A;A;A;B;A;A;C;A;B;E;A;B;B
200003635226;2020;6;F;1;5;1;1;3;1;;0;;;;;;;;3106705;Betim;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;2.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200005044495;2020;2;F;1;5;1;2;0;2;1.0;0;;;;;;;;4125506;São José dos Pinhais;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;F;B;C;5.0;E;A;B;D;A;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
200005290642;2020;13;F;1;5;1;1;0;1;;0;;;;;;;;2111300;São Luís;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;A;B;5.0;C;B;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
200005492598;2020;9;M;1;5;1;1;9;1;;0;;;;;;;;2602902;Cabo de Santo Agostinho;26;PE;1;1;1;1;597.0;569.0;580.0;587.0;552.5;623.9;599.1;789.4;CDECAEDDADCEADACEEEEEDDBEEDBADACEDBAECCDCCCCD;DECCAADCDCBACBCEDCDACACDDBDDCCDDABDAAEECDCCAA;99999CEEACABCBBEBEBBAADBBBEACBDDAAEADDADEECBEDCEDB;CAECCBEDBAECCCBCACCBDDCCCBEBEDBACCCDAEBAEBADC;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;120.0;120.0;140.0;160.0;680.0;E;F;D;D;4.0;G;A;B;D;B;A;B;A;B;A;B;A;A;B;A;B;E;A;B;B
200002492297;2020;6;F;1;5;1;1;3;1;;0;;;;;;;;2932903;Valença;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;B;A;C;4.0;B;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
200001486971;2020;3;F;1;5;1;2;0;2;1.0;0;2600104.0;Afogados da Ingazeira;26.0;PE;2.0;1.0;1.0;2600104;Afogados da Ingazeira;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;F;C;D;5.0;A;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
200006621895;2020;2;F;1;5;1;2;0;2;1.0;0;1303809.0;São Gabriel da Cachoeira;13.0;AM;2.0;1.0;1.0;1303809;São Gabriel da Cachoeira;13;AM;1;1;1;1;679.0;648.0;658.0;670.0;470.0;475.2;553.8;429.0;AEDDBDAECBDEEBBDBBAEABEBABDEACEADCEBACEDACDDD;AAABBEDCCBEDEBEEBBECACDDADBDDBDEDDEECECBAACAE;99999DDAEDACACAADDCEDDBEEDBABAAABECBBEADAAEBBABECA;CEBEBBEAEBEBEAEDBBCEDBDBDBACDDEEBDAEEBEBCBBAB;1;AAADECDBEADCCDACXEDCABEEACCDBCECACEABDEBECDBE;DDBDBCEECBAABCDEABCEEAEDCDCBAEDEDCACAABEAEECD;EEEABDDAEDECDCCADDCADEAEEDBDBCCBCEDABDAEAAAEBEBEBA;CDAECAAEBBBCDADEBCECDBEADAADCEAEBDBDBAECBEDBA;1.0;120.0;140.0;120.0;120.0;120.0;620.0;D;B;A;A;6.0;C;A;B;C;A;A;A;B;B;A;A;A;A;B;A;B;B;A;A;A
200005461163;2020;10;F;1;5;1;1;6;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;A;C;6.0;F;A;C;D;A;B;B;B;A;A;A;A;A;B;B;A;D;A;B;B
200006567675;2020;6;F;1;5;1;1;2;1;;0;;;;;;;;1506807;Santarém;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;A;7.0;B;A;B;C;A;A;B;A;B;B;A;A;A;B;A;A;B;A;A;A
200001235699;2020;3;M;1;5;1;1;1;1;;0;;;;;;;;3118601;Contagem;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;C;C;B;3.0;C;A;B;D;B;A;B;B;B;A;B;A;B;C;A;A;D;A;B;B
200001880605;2020;11;M;1;5;1;1;0;1;;0;;;;;;;;5003702;Dourados;50;MS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;F;B;1.0;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;B;B
200005954238;2020;9;F;1;5;1;2;0;2;1.0;0;1100304.0;Vilhena;11.0;RO;2.0;2.0;1.0;1100304;Vilhena;11;RO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;A;D;7.0;E;A;B;C;B;B;B;B;A;A;A;A;A;B;A;A;C;A;A;A
200006558678;2020;5;F;1;5;1;1;1;1;;0;;;;;;;;2512903;Rio Tinto;25;PB;1;1;1;1;599.0;568.0;578.0;590.0;526.0;371.6;436.8;359.6;ADAACECACECDDEEADBBBAACDCAACCBADDEDDCBECBEABD;ABDBCDBAEAABCCDBACDEBEAADADADAEDBABCEBBCACCAD;99999BADAABCECADDBAEDDAAEAABBECAEDBCDADEEBCCADBADD;BBDADEABCAEBACEBAAAEABEAACBACDBABDEACDEAAABAC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;120.0;100.0;120.0;60.0;520.0;B;B;B;A;6.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;A
200002476225;2020;6;F;1;5;1;1;4;1;;0;;;;;;;;5103403;Cuiabá;51;MT;1;1;1;1;599.0;568.0;578.0;590.0;412.4;432.2;410.9;439.9;ACADAEBDEEAECCEAAACDEBCCDBDACAADDEBABDADCEABB;ABDDEBCAEAEAAAADDDAAECAECCAADDCDDABCAEABAACAA;99999CEBCBEABDAECDDDACCDBEAECCAAEDADECAECEBADCBDAB;CBCBECCAEEBCADBACBBBECCEECBCEDCCCACABABAAAEEC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;120.0;80.0;80.0;40.0;420.0;B;F;D;E;2.0;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;A
200003583074;2020;14;F;1;5;1;1;0;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;B;B;4.0;E;A;C;D;B;A;B;B;B;A;A;A;A;C;A;B;D;A;B;B
200001790792;2020;7;F;1;5;1;1;4;1;;0;;;;;;;;2512903;Rio Tinto;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;D;A;A;2.0;A;A;A;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200006176538;2020;5;M;1;5;1;1;2;1;;0;;;;;;;;2704302;Maceió;27;AL;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;B;F;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
200005405044;2020;1;F;0;5;1;3;0;1;;1;;;;;;;;2611606;Recife;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;D;F;F;4.0;D;A;B;C;A;A;B;B;B;B;B;A;A;D;A;B;E;A;A;B
200002225029;2020;12;M;1;5;1;1;14;1;;0;;;;;;;;1600501;Oiapoque;16;AP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;5.0;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;A
200003839415;2020;5;F;1;5;1;1;1;1;;0;;;;;;;;1301159;Careiro da Várzea;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;C;B;6.0;B;A;B;B;A;A;A;B;B;B;A;A;A;B;B;A;E;A;A;A
200002507048;2020;4;M;1;5;1;2;0;2;1.0;0;1504505.0;Melgaço;15.0;PA;2.0;1.0;1.0;1501808;Breves;15;PA;1;1;1;1;598.0;567.0;577.0;588.0;457.3;397.4;481.8;521.0;AAEBACCABEDDECBABDBEDAAAAADDCDAAEBCDACCDCBDAC;ACEBDDEAECADDAEAADBACADCCCDADCEDCCEBABCDEDBBD;BDCCA99999ACBCDBCEABBBEAAAADBADAECBDCBCAAEEDADADBD;EEAADAEBBEAABABDAAAAADDBACCEDBADBEAABECBDDEBA;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;160.0;140.0;160.0;160.0;760.0;C;C;A;A;8.0;B;A;B;C;A;A;A;B;A;A;A;A;A;B;A;A;B;A;A;A
200002273060;2020;12;F;1;5;1;1;0;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;5.0;B;A;C;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;B;B
200001745936;2020;11;M;1;5;1;1;11;1;;0;;;;;;;;1702109;Araguaína;17;TO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;F;A;D;4.0;F;A;C;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
200005646468;2020;5;F;2;5;1;2;0;2;1.0;0;1721000.0;Palmas;17.0;TO;2.0;1.0;1.0;1721000;Palmas;17;TO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;C;F;B;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
200003980177;2020;7;F;1;5;1;1;0;1;;0;;;;;;;;1505809;Portel;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;F;F;9.0;A;A;B;D;A;B;B;B;A;A;A;A;A;B;A;A;E;A;B;B
200006795985;2020;7;F;1;5;1;1;3;1;;0;;;;;;;;2504009;Campina Grande;25;PB;1;0;0;1;597.0;;;587.0;427.8;;;356.3;DDBEACCBAEDAECEDCDAEBDEBBAACCAAEEACEEBDEBAAAC;;;CCCCCCBEDDAAAAAAAAAAEEAEDCBACDCDBBEDCECEBD.CD;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;;;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;;;;;;;;E;F;B;D;3.0;A;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;B
200002703835;2020;2;F;1;5;1;2;0;2;1.0;0;2615201.0;Terra Nova;26.0;PE;2.0;1.0;1.0;2612208;Salgueiro;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;B;A;A;5.0;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
200006785439;2020;7;M;1;5;1;1;4;1;;0;;;;;;;;2301000;Aquiraz;23;CE;1;1;1;1;599.0;568.0;578.0;590.0;394.8;399.6;481.7;423.2;AEECAACDCCADBAEABEDBBECECCBCBCECCBACAEEAEAEBD;DBEDCEBCAEDDDBCECDAECDCBCABDCBBADCACAAEDBBDEA;99999DCAEBBEBDEAABDCDADCEEBEABCCDDCEBADDCCCDABEBBC;ADCCABACEEDCBCADBCBCAACCEBDACDBCDEEBCBDDCCCD.;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;40.0;80.0;100.0;0.0;320.0;E;F;A;A;3.0;B;B;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200006702946;2020;4;M;1;5;1;2;0;2;1.0;0;5000609.0;Amambai;50.0;MS;2.0;2.0;1.0;5000609;Amambai;50;MS;1;1;1;1;597.0;569.0;580.0;587.0;361.0;444.6;381.6;372.3;BCBBACDDADCBCCCDEEAECCCDADEACEEDDBDDEBDBEBBDA;..CABACCBEACCBDEDADACCA.CA.AECDD.C*BCDECDABBE;99999C*DDADDAAEBACCACADEDCEAAACDDDACAA.ABBDCA.EBBC;CBCDEDBDCBDBDEECCABDECDBDADACDCCBCACCDCEBBCBE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;80.0;120.0;80.0;100.0;80.0;460.0;A;A;A;A;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200003631562;2020;3;F;1;5;1;1;1;1;;0;;;;;;;;3201209;Cachoeiro de Itapemirim;32;ES;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;B;B;5.0;B;A;B;D;B;B;B;A;B;B;B;A;A;D;B;A;E;A;B;B
200004595373;2020;3;F;2;5;1;2;0;2;1.0;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;H;C;B;4.0;B;A;C;E;B;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
200003330693;2020;5;F;1;5;1;1;3;1;;0;;;;;;;;3127701;Governador Valadares;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;C;B;B;3.0;D;A;C;D;B;B;B;B;B;A;A;A;A;C;A;A;C;B;A;B
200006232264;2020;7;M;1;5;1;1;4;1;;0;;;;;;;;3549805;São José do Rio Preto;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;C;D;2.0;C;A;B;C;B;B;B;A;B;A;A;A;A;C;B;A;C;A;B;B
200006145694;2020;4;M;1;5;1;1;3;1;;0;;;;;;;;2109601;Rosário;21;MA;1;1;1;1;599.0;568.0;578.0;590.0;498.0;564.4;518.1;426.2;CADEEDCCBBAEDACADACDBDBEAEBCECDADACAADAEBBCDE;BCCABDCDADDAABCCDDCACEBACBADDCCACBEDBAAEAEBCA;BCDAA99999ECDBBCCEAAEABCBEBDEDDAAACADBACBADEAEDBBE;CADDABDACAAADEDDDCABCADABCDBCBAEDDCDCEBDBDDAC;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;120.0;120.0;140.0;140.0;640.0;C;G;D;D;6.0;D;A;C;D;A;A;B;B;A;A;A;A;A;B;A;A;E;A;A;B
200004932116;2020;3;F;1;5;3;1;1;1;;0;;;;;;;;3505708;Barueri;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;C;C;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;B
200003075012;2020;4;F;1;5;1;1;1;1;;0;;;;;;;;5003488;Dois Irmãos do Buriti;50;MS;1;1;1;1;597.0;569.0;580.0;587.0;515.2;424.9;435.4;387.2;ADCEBAEECBDECECCCCBEECDDEBECCAECBECCCCEAEDACE;BDBBEBBBDACCECEEDBEDDADCCDDEACAAADDEBCEBBDBED;99999ECDADDEEEDCEDBECEDBEECEABDCDDDCABEBEEEDAEBACD;CCDDDAADCABECCDDCABCDCCDEDEDDBDBEDDCCECDEDDAE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;80.0;40.0;40.0;100.0;20.0;280.0;A;A;A;A;4.0;A;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;B;A;A;A
200002650504;2020;11;F;1;5;1;1;0;1;;0;;;;;;;;2512903;Rio Tinto;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;C;B;3.0;A;A;B;A;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
200001890262;2020;2;M;1;5;1;2;0;2;1.0;0;3518800.0;Guarulhos;35.0;SP;2.0;1.0;1.0;3518800;Guarulhos;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;383.8;424.3;496.3;565.4;DCDBEADCBDABBDCACDCBBDCECECDEEAAEAECEADCBACEA;CECAAECAEBBCBEDCDEDABDBECBABCADABADCAABDEBBCA;DBCAA99999CBBABBBAAADADEDDCACBADADAADDCBADCCDEEACA;BACCBDBECDDDCAECEAACDCCBADECEADACDEDDBCDABDAC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;120.0;80.0;560.0;H;H;F;B;8.0;C;A;B;C;B;A;B;A;B;A;B;B;A;B;A;B;E;A;A;B
200004023232;2020;11;M;1;5;1;1;7;1;;0;;;;;;;;1300631;Beruri;13;AM;1;1;1;1;678.0;647.0;657.0;668.0;488.5;412.4;499.4;484.3;DEEAEEBABCDCDACBBADBEECACDEBBDDDBDECCEABDECCD;BEDDDBAEDEDCCCCDCCCCDDBDDCBEEEEDEEDCBCCDEDCBB;EECCA99999DACEACABABCDDDEEBEBBAECAADCDBBDEDCCBAACC;CCDCBDADCEBBCDEBCBCDAEAECDCBEDADCECDACBCDBEDC;0;DBEADCCCECACCABEEABDDBEACCCDBEEDAAADEEBECDACX;DEDCDCBAEACAABEACDEABCEEECDAABCEECBEAEDCDDBDB;EEBEADEADDDBDBCCCCABCEDDCEBEBBDAEAAAEBADAECDADEAEE;AEBBDBCDBECAADACDBEDADEAAECBADCECBCEBAEDDBAEB;1.0;100.0;100.0;120.0;140.0;40.0;500.0;C;C;A;A;1.0;A;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;B;A;A;A
200006194577;2020;6;F;1;5;1;1;3;1;;0;;;;;;;;3201209;Cachoeiro de Itapemirim;32;ES;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;B;B;2.0;B;B;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200005324475;2020;11;F;1;5;1;1;13;1;;0;;;;;;;;2925303;Porto Seguro;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;397.6;471.8;514.0;448.6;DBEACAEDECBEBBBEECEADEDADBECCDBADCABEDAADCCDC;BEDDBADCEDAADEADEEEDBDDCDAEAAACCADDBACEBAEDDE;99999EEECDDABACDBABDAABBBAECADABEEDDAEBDDAEDCABEDB;BDADBDDCCCEEEACEBBDECEEDEDEEDBEEECAAADDCEEABE;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;120.0;120.0;140.0;100.0;600.0;A;B;A;A;6.0;A;A;B;D;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A
200005840836;2020;1;F;1;5;1;3;0;1;;1;;;;;;;;2611002;Petrolândia;26;PE;1;1;1;1;597.0;569.0;580.0;587.0;541.2;479.9;553.8;530.4;EDDAAADCCBEEADCDCCEABDDDBCDBACECCABBEADBCDCED;EAEAADDECEABCDCADBEDCBADCEDBBADDBADABCCDBBEDD;99999AEEABEBCABDAECACADBDADDDADAADEADDEBDEBADDBCEB;CACDBDEDAEDEBBEEECAAEABDBBBAEACCAEADAECD*BABE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;140.0;120.0;160.0;660.0;E;E;B;D;5.0;E;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;A;A;B
200005930139;2020;2;F;1;5;1;2;0;2;1.0;0;2309458.0;Ocara;23.0;CE;2.0;1.0;1.0;2309458;Ocara;23;CE;1;1;1;1;600.0;570.0;579.0;589.0;495.1;523.4;512.7;435.6;DEACACCBCEBDCDACAEEBDCCDEECEBAADBADBDCDAEBA*D;BDBBDEBAEDDDBCABEDDEAACCDDEABACCDACABCABAECDA;99999ACADCDBBCEEAABADABCEBCAADEBDBECBEAEDDEEABCBCC;BAAEBDCCBEEAACCAACABBDCCABACEBDEABBAADCBCDAAC;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;120.0;100.0;100.0;80.0;500.0;B;B;A;A;9.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
